fecha,id_producto,nombre_producto,categoria,id_sucursal,nombre_sucursal,proveedor,unidades_vendidas,unidades_recibidas,stock_cierre,precio_unitario,costo_unitario,importe_venta,importe_costo
2024-02-07,P001,Agua Mineral 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,57,0.0,172,18.18,8.0,1036.26,456.0
2023-05-21,P011,Arroz Largo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,25,116.0,199,31.64,18.0,791.0,450.0
2023-06-26,P025,Papel Higiénico 4-pack,Higiene,S03,Cancún,Distribuidora Norte S.A.,43,0.0,124,62.91,30.0,2705.13,1290.0
2023-03-09,P011,Arroz Largo 1kg,Abarrotes,S03,Cancún,Grupo Abasto del Sur,54,0.0,106,32.36,18.0,1747.44,972.0
2023-01-10,P025,Papel Higiénico 4-pack,Higiene,S03,Cancún,Distribuidora Norte S.A.,43,0.0,283,63.08,30.0,2712.44,1290.0
2023-08-15,P018,Café Molido 250g,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,15,0.0,89,83.43,42.0,1251.45,630.0
2023-10-15,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,21,0.0,166,21.87,,459.27,220.5
2023-04-30,P005,Cerveza Lata 355ml,Bebidas,S01,Mérida Centro,Distribuidora Norte S.A.,31,0.0,123,28.38,14.0,879.78,434.0
2023-09-20,P002,Refresco Cola 600ml,Bebidas,S03,Cancún,Grupo Abasto del Sur,35,278.0,301,22.09,10.5,773.15,367.5
2023-01-03,P003,Jugo Naranja 1L,Bebidas,S05,Playa del Carmen,Grupo Abasto del Sur,9,0.0,353,34.08,16.0,306.72,144.0
2023-04-13,P005,Cerveza Lata 355ml,Bebidas,S03,Cancún,Comercializadora Peninsular,0,74.0,74,27.91,14.0,0.0,0.0
2023-03-04,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,28,,294,61.79,30.0,1730.12,840.0
2023-09-07,P018,Café Molido 250g,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,13,,231,83.89,42.0,1090.57,546.0
2024-02-11,P003,Jugo Naranja 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,18,0.0,253,34.07,16.0,613.26,288.0
2023-07-19,P019,Harina de Trigo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,15,0.0,48,21.78,10.0,326.7,150.0
2023-12-04,P012,Frijol Negro 1kg,Abarrotes,S01,Merida centro,Logística Maya S.A.,21,0.0,239,37.04,20.0,777.84,420.0
2023-01-12,P025,Papel Higiénico 4-pack,Higiene,S04,Cancún Centro,Distribuidora Norte S.A.,49,,218,61.21,30.0,2999.29,1470.0
2023-08-04,P020,Leche Entera 1L,LÁCTEOS,S04,Cancún Centro,Grupo Abasto del Sur,24,0.0,235,25.03,14.0,600.72,336.0
2023-04-05,P009,Suavizante Ropa 1L,Limpieza,S01,Mérida Centro,Proveedor Central del Caribe,4,0.0,618,62.87,30.0,251.48,120.0
2023-12-26,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,0,278.0,278,23.23,11.0,0.0,0.0
2023-05-07,P005,Cerveza Lata 355ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,25,168.0,173,27.05,14.0,676.25,350.0
2023-10-23,P022,Yogurt Natural 1kg,Lácteos,S02,Mérida Norte,Grupo Abasto del Sur,12,0.0,115,50.94,26.0,611.28,312.0
2024-06-30,P026,Shampoo 400ml,Higiene,S03,Cancún,Proveedor Central del Caribe,7,151.0,204,76.83,38.0,537.81,266.0
2024-01-03,P007,Jabón Multiusos 500ml,Limpieza,S03,Cancún,Proveedor Central del Caribe,15,79.0,200,41.6,19.0,624.0,285.0
2024-01-15,P026,Shampoo 400ml,Higiene,S05,Playa del Carmen,Distribuidora Norte S.A.,12,0.0,200,77.39,38.0,928.68,456.0
2023-08-17,P022,Yogurt Natural 1kg,Lácteos,S04,Cancún Centro,Proveedor Central del Caribe,10,0.0,166,52.45,26.0,524.5,260.0
2023-12-21,P011,Arroz Largo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,68,0.0,144,31.9,18.0,2169.2,1224.0
2024-01-05,P002,Refresco Cola 600ml,Bebidas,S02,Mérida Norte,Logística Maya S.A.,40,252.0,281,22.06,10.5,882.4,420.0
2023-07-03,P003,Jugo Naranja 1L,Bebidas,S03,Cancún,Comercializadora Peninsular,9,0.0,81,35.17,16.0,316.53,144.0
2024-06-16,P021,Queso Manchego 400g,Lácteos,S03,Cancún,Distribuidora Norte S.A.,14,0.0,112,92.89,50.0,1300.46,700.0
2024-04-20,P025,Papel Higiénico 4-pack,Higiene,S02,Mérida Norte,Distribuidora Norte S.A.,22,0.0,178,61.77,30.0,1358.94,660.0
2023-01-05,P004,Agua Sabor Limón 600ml,Bebidas,S03,Cancún,Grupo Abasto del Sur,22,0.0,335,15.97,7.5,351.34,165.0
2024-04-17,P018,Café Molido 250g,Abarrotes,S03,Cancún,Comercializadora Peninsular,16,0.0,191,85.41,,1366.56,672.0
2023-04-27,P018,Café Molido 250g,Abarrotes,S02,Mérida Norte,Distribuidora Norte S.A.,7,0.0,196,85.54,42.0,598.78,294.0
2023-08-03,P010,Esponja Cocina Pack 3,Limpieza,S02,Mérida Norte,Logística Maya S.A.,21,0.0,362,35.02,15.0,735.42,315.0
2023-11-23,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,45,0.0,292,21.83,10.5,982.35,472.5
2023-10-08,P013,Aceite Vegetal 1L,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,20,0.0,99,53.99,28.0,1079.8,560.0
2024-01-10,P017,Sopa Pasta 200g,Abarrotes,S01,Mérida Centro,Grupo Abasto del Sur,34,0.0,94,14.65,7.0,498.1,238.0
2023-07-14,P012,Frijol Negro 1kg,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,14,0.0,58,38.25,20.0,535.5,280.0
2023-03-25,P014,Sal de Mesa 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,1,0.0,602,17.52,8.0,17.52,8.0
2023-10-17,P026,Shampoo 400ml,Higiene,S02,Mérida Norte,Distribuidora Norte S.A.,12,0.0,107,75.33,38.0,903.96,456.0
2023-01-18,P015,Azúcar Blanca 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,15,51.0,410,27.82,14.0,417.3,210.0
2023-03-03,P021,Queso Manchego 400g,Lácteos,S05,Playa del Carmen,Proveedor Central del Caribe,20,0.0,142,94.45,50.0,1889.0,1000.0
2023-03-23,P021,Queso Manchego 400g,Lácteos,S03,Cancún,Distribuidora Norte S.A.,16,0.0,156,96.55,50.0,1544.8,800.0
2023-12-02,P009,Suavizante Ropa 1L,Limpieza,S01,Mérida Centro,Proveedor Central del Caribe,2,0.0,952,66.09,30.0,132.18,60.0
2024-03-14,P020,Leche Entera 1L,Lácteos,S01,Mérida Centro,Comercializadora Peninsular,36,0.0,160,26.38,14.0,949.68,504.0
2024-04-09,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,15,0.0,142,36.97,20.0,554.55,300.0
2023-10-19,P026,Shampoo 400ml,Higiene,S03,Cancún,Proveedor Central del Caribe,9,0.0,148,77.06,38.0,693.54,342.0
2023-02-14,P010,Esponja Cocina Pack 3,Limpieza,S02,Mérida Norte,Logística Maya S.A.,10,0.0,158,34.39,15.0,343.9,150.0
2023-11-14,P030,Toallas Húmedas 40pz,Higiene,S05,Playa del Carmen,Grupo Abasto del Sur,4,0.0,610,55.32,27.0,221.28,108.0
2023-10-10,P019,Harina de Trigo 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,12,0.0,315,22.06,10.0,264.72,120.0
2024-05-12,P020,Leche Entera 1L,Lácteos,S02,Mérida Norte,Comercializadora Peninsular,50,268.0,306,25.63,14.0,1281.5,700.0
2024-03-18,P019,Harina de Trigo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,14,0.0,90,22.31,10.0,312.34,140.0
2023-08-27,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,39,0.0,223,23.26,11.0,907.14,429.0
2023-01-13,P020,Leche Entera 1L,Lácteos,S04,Cancún Centro,Grupo Abasto del Sur,36,85.0,171,25.06,14.0,902.16,504.0
2023-12-04,P016,Atún Lata 140g,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,33,320.0,329,24.04,11.0,793.32,363.0
2024-03-30,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,7,0.0,153,36.92,20.0,258.44,140.0
2024-02-12,P018,Café Molido 250g,Abarrotes,S01,Merida centro,Distribuidora Norte S.A.,13,0.0,159,82.87,42.0,1077.31,546.0
2024-01-21,P016,Atún Lata 140g,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,69,0.0,86,24.13,11.0,1664.97,759.0
2023-09-08,P003,Jugo Naranja 1L,Bebidas,S01,Mérida Centro,Logística Maya S.A.,14,0.0,189,34.88,16.0,488.32,224.0
2023-04-15,P021,Queso Manchego 400g,Lácteos,S02,Mérida Norte,Grupo Abasto del Sur,8,0.0,240,93.56,50.0,748.48,400.0
2023-09-28,P007,Jabón Multiusos 500ml,Limpieza ,S01,Mérida Centro,Distribuidora Norte S.A.,16,0.0,134,42.65,19.0,682.4,304.0
2023-05-19,P020,Leche Entera 1L,Lácteos,S04,Cancún Centro,Grupo Abasto del Sur,52,103.0,362,26.13,14.0,1358.76,728.0
2023-07-20,P010,Esponja Cocina Pack 3,Limpieza,S03,CancÚN,Proveedor Central del Caribe,12,,151,35.05,15.0,420.6,180.0
2024-04-11,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,0,216.0,216,14.42,7.0,0.0,0.0
2024-02-13,P003,Jugo Naranja 1L,Bebidas,S03,Cancún,Comercializadora Peninsular,13,0.0,276,35.36,16.0,459.68,208.0
2023-02-08,P019,Harina de Trigo 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,6,0.0,104,21.31,10.0,127.86,60.0
2023-06-22,P013,Aceite Vegetal 1L,Abarrotes,S05,Playa del Carmen,Distribuidora Norte S.A.,14,0.0,171,53.21,28.0,744.94,392.0
2023-08-31,P005,Cerveza Lata 355ml,Bebidas,S04,Cancun Centro,Proveedor Central del Caribe,39,0.0,36,27.35,14.0,1066.65,546.0
2023-07-10,P009,Suavizante Ropa 1L,Limpieza,S02,Mérida Norte,Logística Maya S.A.,1,0.0,808,64.12,30.0,64.12,30.0
2024-05-22,P026,Shampoo 400ml,Higiene,S04,Cancún Centro,Logística Maya S.A.,21,0.0,153,77.99,38.0,1637.79,798.0
2023-05-28,P004,Agua Sabor Limón 600ml,Bebidas,S01,Mérida Centro,Proveedor Central del Caribe,17,0.0,37,15.62,7.5,265.54,127.5
2023-12-13,P011,Arroz Largo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,27,201.0,263,31.88,18.0,860.76,486.0
2023-02-19,P028,Jabón de Baño Pack 3,Higiene Personal,S02,Mérida Norte,Logística Maya S.A.,12,0.0,79,46.92,23.0,563.04,276.0
2023-10-13,P005,Cerveza Lata 355ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,32,285.0,285,28.08,,898.56,448.0
2023-01-31,P027,Pasta Dental 100ml,Higiene,S02,Mérida Norte,Logística Maya S.A.,19,125.0,539,43.62,22.0,828.78,418.0
2023-02-23,P010,Esponja Cocina Pack 3,Limpieza,S01,Mérida Centro,Comercializadora Peninsular,19,59.0,178,35.37,15.0,672.03,285.0
2024-05-16,P021,Queso Manchego 400g,Lácteos,S04,cancun centro,Distribuidora Norte S.A.,19,0.0,304,91.32,50.0,1735.08,950.0
2023-04-01,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,13,0.0,138,52.99,28.0,688.87,364.0
2024-05-02,P028,Jabón de Baño Pack 3,Higiene,S04,Cancún Centro,Proveedor Central del Caribe,8,0.0,158,48.07,23.0,384.56,184.0
2024-06-25,P025,Papel Higiénico 4-pack,Higiene,S03,Cancún,Distribuidora Norte S.A.,26,0.0,83,61.09,30.0,1588.34,780.0
2024-04-30,P016,Atún Lata 140g,Abarrotes,S04,cancun centro,Logística Maya S.A.,37,0.0,163,24.26,11.0,897.62,407.0
2024-01-23,P014,Sal de Mesa 1kg,Abarrotes,S05,Playa del Carmen,Distribuidora Norte S.A.,1,0.0,816,17.49,8.0,17.49,8.0
2023-11-14,P004,Agua Sabor Limón 600ml,BEBIDAS,S05,Playa del Carmen,Comercializadora Peninsular,8,0.0,72,15.94,7.5,127.52,60.0
2023-04-01,P023,Crema Ácida 200g,Lácteos,S05,Playa del Carmen,Grupo Abasto del Sur,3,0.0,286,31.6,16.0,94.8,48.0
2024-04-11,P028,Jabón de Baño Pack 3,Higiene,S04,Cancún Centro,Proveedor Central del Caribe,11,0.0,206,47.81,23.0,525.91,253.0
2023-02-28,P014,Sal de Mesa 1kg,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,3,0.0,560,17.8,8.0,53.4,24.0
2024-03-20,P011,Arroz Largo 1kg,abarrotes,S01,Mérida Centro,Comercializadora Peninsular,32,230.0,282,31.33,18.0,1002.56,576.0
2023-10-28,P028,Jabón de Baño Pack 3,Higiene,S01,Mérida Centro,Comercializadora Peninsular,8,0.0,113,46.71,23.0,373.68,184.0
2023-08-04,P005,Cerveza Lata 355ml,Bebidas,S03,Cancún,Comercializadora Peninsular,31,0.0,244,27.05,14.0,838.55,434.0
2024-03-23,P022,Yogurt Natural 1kg,Lácteos,S01,Mérida Centro,Grupo Abasto del Sur,17,0.0,93,51.34,26.0,872.78,442.0
2024-04-03,P018,Café Molido 250g,Abarrotes,S03,Cancún,Comercializadora Peninsular,6,0.0,128,86.11,,516.66,252.0
2024-01-03,P003,Jugo Naranja 1L,Bebidas,S01,Mérida Centro,Logística Maya S.A.,24,0.0,128,35.08,16.0,841.92,384.0
2024-01-19,P007,Jabón Multiusos 500ml,Limpieza ,S05,Playa del Carmen,Proveedor Central del Caribe,16,0.0,29,42.17,19.0,674.72,304.0
2024-03-12,P004,Agua Sabor Limón 600ml,Bebidas,S01,Mérida Centro,Proveedor Central del Caribe,8,0.0,315,15.71,7.5,125.68,60.0
2024-05-13,P024,Mantequilla 90g,Lácteos,S01,Mérida Centro,Proveedor Central del Caribe,2,0.0,756,35.32,18.0,70.64,36.0
2024-06-21,P030,Toallas Húmedas 40pz,Higiene,S03,Cancún,Distribuidora Norte S.A.,4,0.0,1044,56.07,27.0,224.28,108.0
2023-01-28,P021,Queso Manchego 400g,Lácteos,S03,Cancún,Distribuidora Norte S.A.,19,0.0,152,95.63,50.0,1816.97,950.0
2024-03-26,P026,Shampoo 400ml,Higiene,S01,Mérida Centro,Comercializadora Peninsular,14,0.0,160,78.27,38.0,1095.78,532.0
2023-11-16,P018,Café Molido 250g,Abarrotes,S02,Mérida Norte,Distribuidora Norte S.A.,20,195.0,237,82.62,42.0,1652.4,840.0
2024-03-04,P015,Azúcar Blanca 1kg,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,10,0.0,275,28.03,14.0,280.3,140.0
2024-06-20,P027,Pasta Dental 100ml,Higiene,S05,Playa del Carmen,Proveedor Central del Caribe,17,0.0,185,44.64,22.0,758.88,374.0
2024-05-19,P010,Esponja Cocina Pack 3,Limpieza,S02,Mérida Norte,Logística Maya S.A.,10,0.0,434,35.2,15.0,352.0,150.0
2023-05-28,P002,Refresco Cola 600ml,Bebidas,S01,Mérida Centro,Proveedor Central del Caribe,38,0.0,110,21.58,10.5,820.04,399.0
2023-07-11,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,20,0.0,169,60.67,30.0,1213.4,600.0
2023-10-07,P029,Desodorante Spray 150ml,Higiene,S01,Mérida Centro,Comercializadora Peninsular,5,0.0,883,71.99,35.0,359.95,175.0
2024-03-12,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,12,143.0,186,55.05,28.0,660.6,336.0
2023-01-10,P027,Pasta Dental 100ml,Higiene,S03,Cancún,Logística Maya S.A.,13,0.0,231,43.96,22.0,571.48,286.0
2024-03-05,P028,Jabón de Baño Pack 3,Higiene,S04,Cancún Centro,Proveedor Central del Caribe,8,0.0,170,46.24,23.0,369.92,184.0
2023-01-13,P013,Aceite Vegetal 1L,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,15,0.0,196,53.66,28.0,804.9,420.0
2023-07-18,P014,Sal de Mesa 1kg,Abarrotes,S02,Mérida Norte,Grupo Abasto del Sur,4,0.0,550,18.16,8.0,72.64,32.0
2023-11-12,P009,Suavizante Ropa 1L,Limpieza,S02,Mérida Norte,Logística Maya S.A.,6,0.0,973,64.01,30.0,384.06,180.0
2023-07-04,P012,Frijol Negro 1kg,Abarrotes,S04,Cancún Centro,Distribuidora Norte S.A.,5,0.0,93,38.33,20.0,191.65,100.0
2024-01-13,P006,Detergente Líquido 1L,Limpieza,S04,Cancún Centro,Logística Maya S.A.,10,0.0,113,74.09,35.0,740.9,350.0
2023-01-28,P011,Arroz Largo 1kg,Abarrotes,S05,Playa del Carmen,,68,0.0,184,32.49,18.0,2209.32,1224.0
2023-01-28,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,57,0.0,35,23.4,11.0,1333.8,627.0
2024-05-26T00:00,P018,Café Molido 250g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,21,0.0,188,85.72,42.0,1800.12,882.0
2023-11-22,P023,Crema Ácida 200g,Lácteos,S03,Cancún,Proveedor Central del Caribe,2,0.0,761,31.27,16.0,62.54,32.0
2024-04-24,P019,Harina de Trigo 1kg,ABARROTES,S02,Mérida Norte,Proveedor Central del Caribe,17,0.0,213,21.45,10.0,364.65,170.0
2023-04-05,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,31,0.0,167,22.12,10.5,685.72,325.5
03-05-2024,P011,Arroz Largo 1kg,ABARROTES,S01,Mérida Centro,Comercializadora Peninsular,38,0.0,76,32.2,,1223.6,684.0
2023-09-30,P004,Agua Sabor Limón 600ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,13,0.0,146,15.7,7.5,204.1,97.5
2024-06-18,P005,Cerveza Lata 355ml,Bebida,S02,Mérida Norte,Comercializadora Peninsular,51,0.0,87,27.67,14.0,1411.17,714.0
2024-02-17,P016,Atún Lata 140g,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,40,0.0,86,24.35,11.0,974.0,440.0
2024-02-18,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,21,,139,37.77,20.0,793.17,420.0
2023-04-27,P025,Papel Higiénico 4-pack,Higiene,S05,Playa del Carmen,Comercializadora Peninsular,25,0.0,186,62.5,30.0,1562.5,750.0
2023-10-25,P011,Arroz Largo 1kg,Abarrotes,S02,merida norte,Proveedor Central del Caribe,56,0.0,191,31.7,18.0,1775.2,1008.0
2023-08-23,P015,Azúcar Blanca 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,8,0.0,151,27.68,14.0,221.44,112.0
2023-08-13,P020,Leche Entera 1L,Lácteos,S05,Playa del Carmen,Grupo Abasto del Sur,23,0.0,96,25.25,14.0,580.75,322.0
2023-12-13,P004,Agua Sabor Limón 600ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,20,0.0,66,16.2,7.5,324.0,150.0
2024-04-30,P013,Aceite Vegetal 1L,Abarrotes,S02,Mérida Norte,Grupo Abasto del Sur,7,0.0,169,55.28,28.0,386.96,196.0
2023-11-15,P024,Mantequilla 90g,Lácteos,S05,Playa del Carmen,Comercializadora Peninsular,3,0.0,684,34.75,18.0,104.25,54.0
2023-11-30,P024,Mantequilla 90g,Lácteos,S02,Mérida Norte,Distribuidora Norte S.A.,3,0.0,615,35.1,18.0,105.3,54.0
2024-05-01,P022,Yogurt Natural 1kg,Lácteos,S05,Playa del Carmen,Comercializadora Peninsular,6,0.0,104,51.47,26.0,308.82,156.0
2023-07-08,P011,Arroz Largo 1kg,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,43,0.0,136,32.06,18.0,1378.58,774.0
2023-02-28,P009,Suavizante Ropa 1L,LIMPIEZA,S05,Playa del Carmen,Proveedor Central del Caribe,5,0.0,542,64.68,30.0,323.4,150.0
2023-07-28,P021,Queso Manchego 400g,Lácteos,S03,Cancún,Distribuidora Norte S.A.,10,98.0,439,91.35,50.0,913.5,500.0
2023-03-11,P002,Refresco Cola 600ml,Bebidas,S05,Playa del Carmen,Logística Maya S.A.,16,0.0,124,21.43,10.5,342.88,168.0
2023-03-07,P011,Arroz Largo 1kg,abarrotes,S04,Cancún Centro,Logística Maya S.A.,36,0.0,109,31.98,18.0,1151.28,648.0
2024-02-19,P020,Leche Entera 1L,Lácteos,S04,Cancún Centro,Grupo Abasto del Sur,29,318.0,350,25.72,14.0,745.88,406.0
2024-05-07,P013,Aceite Vegetal 1L,Abarrote,S03,Cancún,Distribuidora Norte S.A.,8,0.0,246,53.52,28.0,428.16,224.0
2023-11-02,P013,Aceite Vegetal 1L,Abarrotes,S05,PLAYA DEL CARMEN,Distribuidora Norte S.A.,13,0.0,84,54.36,28.0,706.68,364.0
2023-02-10,P006,Detergente Líquido 1L,Limpieza,S03,Cancún,Proveedor Central del Caribe,15,0.0,176,72.73,,1090.95,525.0
2023-09-16,P005,Cerveza Lata 355ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,27,303.0,303,28.02,14.0,756.54,378.0
2023-07-30,P016,Atún Lata 140g,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,22,0.0,221,24.48,11.0,538.56,242.0
2024-04-10,P015,Azúcar Blanca 1kg,Abarrotes,S05,Playa del Carmen,Logística Maya S.A.,6,0.0,194,28.49,14.0,170.94,84.0
2023-01-20,P011,Arroz Largo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,59,0.0,141,30.8,18.0,1817.2,1062.0
2024-01-25,P028,Jabón de Baño Pack 3,Higiene,S02,Mérida Norte,Logística Maya S.A.,22,0.0,180,48.15,23.0,1059.3,506.0
2023-12-17,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,9,0.0,192,38.39,20.0,345.51,180.0
2024-01-18,P015,Azúcar Blanca 1kg,Abarrotes,S04,cancun centro,Comercializadora Peninsular,8,0.0,121,27.19,14.0,217.52,112.0
2023-11-16,P006,Detergente Líquido 1L,Limpieza,S03,Cancún,Proveedor Central del Caribe,21,0.0,189,72.81,35.0,1529.01,735.0
2023-03-18,P001,Agua Mineral 1L,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,22,0.0,333,18.27,,401.94,176.0
2023-02-25,P017,Sopa Pasta 200g,Abarrotes,S01,Mérida Centro,Grupo Abasto del Sur,21,0.0,178,15.11,7.0,317.31,147.0
2023-06-24,P027,Pasta Dental 100ml,Higiene,S05,PLAYA DEL CARMEN,Proveedor Central del Caribe,9,0.0,274,45.04,22.0,405.36,198.0
2023-01-26,P010,Esponja Cocina Pack 3,Limpieza ,S05,Playa del Carmen,Logística Maya S.A.,20,0.0,70,34.77,15.0,695.4,300.0
2023-10-05,P006,Detergente Líquido 1L,Limpieza,S04,Cancún Centro,Logística Maya S.A.,14,0.0,195,74.81,35.0,1047.34,490.0
2023-10-02,P022,Yogurt Natural 1kg,Lácteos,S04,Cancún Centro,Proveedor Central del Caribe,19,0.0,98,52.73,26.0,1001.87,494.0
2023-10-03,P010,Esponja Cocina Pack 3,Limpieza,S01,Mérida Centro,Comercializadora Peninsular,20,0.0,197,35.45,15.0,709.0,300.0
2023-03-24,P005,Cerveza Lata 355ml,Bebidas,S03,Cancún,Comercializadora Peninsular,23,79.0,236,27.88,14.0,641.24,322.0
2024-01-20,P019,Harina de Trigo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,10,102.0,102,21.8,10.0,218.0,100.0
2023-10-26,P028,Jabón de Baño Pack 3,Higiene,S02,Mérida Norte,Logística Maya S.A.,10,0.0,110,47.11,23.0,471.1,230.0
2024-03-21,P016,Atún Lata 140g,abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,57,0.0,176,24.13,11.0,1375.41,627.0
2024-02-11,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,29,0.0,128,23.72,11.0,687.88,319.0
2024-06-12,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,10,0.0,103,38.76,20.0,387.6,200.0
2024-04-29,P029,Desodorante Spray 150ml,Higiene,S01,Mérida Centro,Comercializadora Peninsular,6,0.0,1031,71.67,35.0,430.02,210.0
2023-04-28,P010,Esponja Cocina Pack 3,Limpieza,S02,Mérida Norte,Logística Maya S.A.,23,0.0,117,33.87,15.0,779.01,345.0
2023-03-18,P012,Frijol Negro 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,18,0.0,289,37.09,20.0,667.62,360.0
2023-11-28,P003,Jugo Naranja 1L,Bebidas,S01,Mérida Centro,Logística Maya S.A.,20,0.0,43,34.67,16.0,693.4,320.0
2023-05-26,P018,Café Molido 250g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,15,0.0,146,85.64,42.0,1284.6,630.0
2023-03-25,P012,Frijol Negro 1kg,Abarrotes,S02,Mérida Norte,Grupo Abasto del Sur,20,0.0,130,37.01,20.0,740.2,400.0
2024-06-21,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,14,311.0,311,22.19,10.5,310.66,147.0
2023-08-17,P023,Crema Ácida 200g,Lácteos,S04,Cancún Centro,Proveedor Central del Caribe,2,0.0,815,31.73,16.0,63.46,32.0
2023-02-27,P030,Toallas Húmedas 40pz,Higiene,S01,Mérida Centro,Distribuidora Norte S.A.,2,,836,55.72,27.0,111.44,54.0
2023-12-24,P028,Jabón de Baño Pack 3,Higiene,S05,Playa del Carmen,Logística Maya S.A.,18,0.0,158,47.51,23.0,855.18,414.0
2023-12-18,P007,Jabón Multiusos 500ml,Limpieza,S02,Mérida Norte,Logística Maya S.A.,21,0.0,91,42.38,19.0,889.98,399.0
2023-11-28,P022,Yogurt Natural 1kg,Lácteos,S05,Playa del Carmen,Comercializadora Peninsular,16,0.0,241,51.86,26.0,829.76,416.0
2024-04-15,P004,Agua Sabor Limón 600ml,Bebidas,S03,Cancún,Grupo Abasto del Sur,13,0.0,396,16.02,7.5,208.26,97.5
2024-06-18,P024,Mantequilla 90g,Lácteos,S02,Mérida Norte,Distribuidora Norte S.A.,3,0.0,495,35.05,18.0,105.15,54.0
2023-05-05,P021,Queso Manchego 400g,Lácteos,S04,Cancún Centro,Distribuidora Norte S.A.,18,0.0,111,91.92,50.0,1654.56,900.0
2023-05-03,P019,Harina de Trigo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,18,0.0,145,22.33,10.0,401.94,180.0
2024-06-09,P028,Jabón de Baño Pack 3,Higiene,S01,Mérida Centro,Comercializadora Peninsular,5,0.0,134,48.21,23.0,241.05,115.0
2024-01-27,P001,Agua Mineral 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,63,0.0,30,18.11,8.0,1140.93,504.0
2023-11-16,P022,Yogurt Natural 1kg,Lácteos,S03,Cancún,Distribuidora Norte S.A.,25,0.0,162,50.64,26.0,1266.0,650.0
