fecha,campana_id,canal,tipo_campana,objetivo,audiencia,impresiones,clics,ctr,cpc_mxn,gasto_mxn,conversiones,valor_conv_mxn,roas,dia_semana
2024-07-19,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",7497,126,0.01681,3.65,462.31,0,0.0,0.0,Friday
2024-04-07,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,16075,200,0.01244,3.26,655.03,1,571.41,0.87,Sunday
2024-09-18,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5558,135,0.02429,6.11,826.75,1,382.6,0.46,Wednesday
2024-01-19,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,19372,244,0.0126,3.35,818.38,4,2285.93,2.79,Friday
2024-11-22,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,7919,97,0.01225,4.81,470.93,0,0.0,0.0,Friday
2024-04-11,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,11931,166,0.01391,3.74,622.01,1,666.08,1.07,Thursday
2024-09-14,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6604,145,0.02196,5.33,776.36,2,1192.95,1.54,Saturday
2024-06-06,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",4555,137,0.03007,5.8,796.69,2,1436.67,1.8,Thursday
2024-09-24,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,518,51,0.09842,20.01,1033.73,4,3331.69,3.22,Tuesday
2024-05-03,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,375,44,0.11711,20.83,932.26,3,2019.71,2.17,Friday
2024-10-07,GG-YTB-001,Google,YouTube,Vistas,,5334,107,0.02006,5.44,586.28,1,945.31,1.61,Monday
2024-10-03,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,17949,200,0.01114,3.77,755.07,1,947.15,1.25,Thursday
2024-08-17,GG-SRC-001,Google,Search,,,661,33,,18.39,608.49,1,506.18,0.83,Saturday
2024-08-29,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1484,61,0.0411,14.31,882.81,2,1017.2,1.15,Thursday
2024-03-21,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4004,113,0.02822,6.88,780.67,2,1786.43,2.29,Thursday
2024-07-10,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,18251,100,0.00548,2.75,277.02,0,0.0,0.0,Wednesday
2024-03-22,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,10863,149,0.01372,5.08,759.03,0,0.0,0.0,Friday
2024-03-16,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,601,49,0.08152,17.9,885.13,1,579.67,0.65,Saturday
2024-04-19,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6493,147,0.02264,5.76,851.15,2,1094.71,1.29,Friday
2024-08-21,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,10128,106,0.01047,3.64,387.34,0,0.0,0.0,Wednesday
2024-12-26,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,515,25,0.04851,21.83,564.69,0,0.0,0.0,Thursday
2024-10-10,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5951,128,0.02151,5.48,701.91,1,619.28,0.88,Thursday
2024-08-16,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",5880,95,0.01616,7.84,748.43,1,720.7,0.96,Friday
2024-04-19,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,603,59,0.09777,18.79,1111.88,3,1628.37,1.46,Friday
2024-06-20,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1914,125,0.06528,10.97,1379.48,9,6807.04,4.93,Thursday
2024-10-15,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2144,108,0.05037,10.33,1117.45,7,4064.31,3.64,Tuesday
2024-08-21,GG-YTB-001,Google Ads,YouTube,Vistas,"Canal: wellness, yoga, fitness",3517,80,0.02274,6.52,521.65,0,0.0,0.0,Wednesday
2024-03-19,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,619,52,0.0839,14.99,782.13,2,1117.75,1.43,Tuesday
2024-05-24,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1516,127,0.08373,12.54,1593.47,9,7360.26,4.62,Friday
02/10/2024,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,385,30,0.07772,16.85,519.57,1,554.87,1.07,Wednesday
2024-03-02,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4565,123,0.02694,6.95,858.54,3,2013.89,2.35,Saturday
2024-08-27,FB-CON-002,Meta,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3069,78,0.02541,7.7,607.45,1,433.97,0.71,Tuesday
2024-09-17,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1825,102,0.05587,12.69,1305.04,6,3308.35,2.54,Tuesday
2024-11-23,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8823,106,0.01201,4.65,495.05,0,0.0,0.0,Saturday
2024-07-29,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,21015,125,0.00595,3.45,434.04,0,0.0,0.0,Monday
2024-08-17,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3153,69,0.02188,8.17,563.78,1,547.55,0.97,Saturday
2024-04-30,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,463,53,0.1144,15.5,832.73,2,862.14,1.04,Tuesday
2024-10-16,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3502,108,0.03084,7.32,791.77,2,877.26,1.11,Wednesday
2024-05-25,GG-DSP-002,google,Display,Impresiones,Remarketing sitio web 7 días,15856,203,0.0128,3.24,656.87,3,2010.17,3.06,Saturday
2024-09-19,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,320,32,0.09981,20.37,655.58,1,652.88,1.0,Thursday
2024-11-15,FB-CON-002,facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4044,107,0.02646,5.82,627.99,2,1085.39,1.73,Friday
2024-12-01,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,12675,79,0.00623,4.09,326.71,0,0.0,0.0,Sunday
2024-08-18,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,736,30,0.04074,15.05,457.03,1,405.39,0.89,Sunday
2024-11-14,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18477,154,0.00833,3.52,545.26,1,479.19,0.88,Thursday
2024-01-13,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,426,55,0.12886,15.72,864.87,5,3099.77,3.58,Saturday
2024-02-14,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,663,63,0.09502,17.98,1149.51,2,1075.57,0.94,Wednesday
2024-03-23,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3516,116,0.03299,5.8,677.26,3,1956.9,2.89,Saturday
2024-05-20,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14071,189,0.01343,3.64,690.47,2,1733.62,2.51,Monday
2024-11-06,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3238,101,0.03118,7.47,760.72,2,1435.17,1.89,Wednesday
2024-10-18,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,715,51,0.07131,18.24,943.02,2,592.55,0.63,Friday
2024-05-25,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2168,125,0.05764,10.72,1345.63,8,4429.49,3.29,Saturday
2024-07-09,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,463,23,0.04968,19.51,464.3,0,0.0,0.0,Tuesday
2024-06-13,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2137,121,0.05661,11.38,1378.26,8,3995.99,2.9,Thursday
2024-11-25,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,13175,124,0.00941,3.06,381.71,1,540.98,1.42,Monday
2024-03-14,GG-DSP-002,google,Display,Impresiones,Remarketing sitio web 7 días,20395,221,0.01084,2.83,628.87,2,977.7,1.55,Thursday
2024-01-20,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,577,76,0.13164,18.67,1421.3,4,3247.57,2.28,Saturday
2024-06-17,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,10107,189,0.0187,3.92,745.04,1,550.35,0.74,Monday
2024-11-24,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1862,92,0.04939,8.7,807.98,5,3829.15,4.74,Sunday
2024-10-13,GG-YTB-001,G Ads,YouTube,Vistas,"Canal: wellness, yoga, fitness",5479,102,0.01861,5.68,579.32,1,769.43,1.33,Sunday
2024-10-22,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,12150,159,0.01309,4.56,729.03,1,447.95,0.61,Tuesday
2024-07-06,GG-DSP-001,Google,Display,,,21324,95,,2.94,279.31,0,0.0,0.0,Saturday
2024-01-29,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,640,71,0.11082,19.15,1360.08,4,2903.18,2.13,Monday
2024-07-07,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1602,56,0.03496,10.32,587.09,2,1380.55,2.35,Sunday
2024-12-10,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,429,20,0.04657,17.48,352.31,0,0.0,0.0,Tuesday
2024-12-21,GG-SRC-001,GOOGLE,Search,Clics,Intención: cursos de yoga online MX,562,21,0.03732,16.94,359.78,0,0.0,0.0,Saturday
2024-02-07,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,19492,238,0.01221,2.65,630.03,1,560.54,0.89,Wednesday
2024-04-01,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5873,166,0.02826,5.36,890.87,3,2108.72,2.37,Monday
2024-06-29,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,8343,156,0.0187,4.67,732.68,1,690.79,0.94,Saturday
2024-10-09,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5870,107,0.01823,5.89,632.48,1,420.02,0.66,Wednesday
2024-10-20,GG-SRC-003,Google Ads,Search,Clics,,305,21,0.06873,19.85,417.77,1,533.44,1.28,Sunday
2024-06-30,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",5319,169,0.03177,5.26,892.05,5,2331.01,2.61,Sunday
2024-08-23,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,612,28,0.0457,18.2,515.01,1,623.53,1.21,Friday
2024-01-13,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2413,144,0.05966,11.24,1626.75,14,6319.66,3.88,Saturday
2024-03-08,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,28656,261,0.00911,2.42,635.19,2,1557.78,2.45,Friday
2024-05-09,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11760,242,0.02058,4.29,1041.3,1,726.45,0.7,Thursday
2024-04-09,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,304,40,0.13156,20.81,852.76,2,1133.93,1.33,Tuesday
2024-03-13,FB-CON-001,FACEBOOK,Consideracion,,,5262,179,,5.26,943.04,5,4298.65,4.56,Wednesday
2024-01-04,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3516,185,0.0526,7.99,1477.91,6,6552.16,4.43,Thursday
2024-01-03,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,3017,205,0.06794,11.18,2304.0,19,10795.52,4.69,Wednesday
2024-02-29,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,19351,206,0.01065,3.12,644.19,1,603.19,0.94,Thursday
2024-05-03,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10293,211,0.0205,4.97,1049.72,2,1199.55,1.14,Friday
2024-02-10,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,23047,201,0.00872,2.69,541.09,1,799.77,1.48,Saturday
2024-08-13,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,8880,126,0.01419,4.74,598.58,0,0.0,0.0,Tuesday
2024-10-19,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3288,115,0.03497,6.96,803.62,2,1122.64,1.4,Saturday
2024-11-24,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1683,65,0.03861,12.79,837.79,3,1596.13,1.91,Sunday
2024-10-07,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,14033,141,0.01005,3.26,460.18,1,527.46,1.15,Monday
2024-09-23,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,816,66,0.08083,18.25,1209.78,3,1855.58,1.53,Monday
2024-05-02,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",4133,157,0.03798,6.39,1007.64,3,2653.79,2.63,Thursday
2024-10-06,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,346,24,0.0692,23.16,579.05,0,0.0,0.0,Sunday
2024-04-21,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,7874,166,0.02108,4.77,796.3,1,456.48,0.57,Sunday
2024-07-21,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10236,108,0.01055,4.0,434.37,0,0.0,0.0,Sunday
2024-03-09,FB-CVR-001,FACEBOOK,Conversion,Compras,Retargeting carrito abandonado,1173,53,0.04515,14.94,798.69,3,1939.14,2.43,Saturday
2024-04-22,FB-AWA-001,Facebook,Awareness,Alcance,,20048,325,0.01621,3.77,1226.88,2,624.94,0.51,Monday
2024-02-09,GG-SRC-001,Google Ads,Search,Clics,Intención: cursos de yoga online MX,766,69,0.08996,17.79,1230.58,3,1542.87,1.25,Friday
2024-05-06,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5289,159,0.03006,5.51,876.18,1,410.94,0.47,Monday
07-26-2024,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",3972,56,0.0141,6.83,388.63,0,0.0,0.0,Friday
2024-04-03,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,21673,245,0.0113,3.3,810.18,2,1687.1,2.08,Wednesday
08-09-2024,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3715,92,0.02476,5.81,534.98,1,656.87,1.23,Friday
2024-08-29,GG-SRC-002,google,Search,Clics,Intención: meditacion guiada online,556,37,0.06643,15.47,584.6,1,328.36,0.56,Thursday
2024-07-28,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4239,81,0.0191,6.45,526.96,0,0.0,0.0,Sunday
2024-01-23,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2985,164,0.05494,7.32,1202.89,6,3719.34,3.09,Tuesday
2024-07-04,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1916,57,0.02974,11.82,679.76,2,1006.43,1.48,Thursday
2024-01-26,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3760,183,0.04866,8.56,1569.66,6,4623.54,2.95,Friday
2024-07-28,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,417,22,0.05265,19.8,438.96,0,0.0,0.0,Sunday
2024-07-05,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11593,103,0.00888,4.53,467.58,0,0.0,0.0,Friday
2024-02-23,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,720,61,0.08463,19.92,1231.62,3,2107.98,1.71,Friday
2024-07-09,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8054,76,0.00944,4.73,360.6,0,0.0,0.0,Tuesday
2024-03-28,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,5564,120,0.02156,4.79,575.26,0,0.0,0.0,Thursday
2024-08-27,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,7581,103,0.01358,4.68,483.46,0,0.0,0.0,Tuesday
2024-12-07,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",5289,75,0.01418,5.5,415.63,1,868.12,2.09,Saturday
2024-06-17,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1832,111,0.06058,11.28,1256.69,8,5727.92,4.56,Monday
2024-11-27,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3753,106,0.02824,7.31,780.0,1,923.72,1.18,Wednesday
2024-09-28,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,585,44,0.07514,21.57,964.63,2,1684.09,1.75,Saturday
2024-12-10,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,12867,111,0.00863,3.22,359.64,0,0.0,0.0,Tuesday
2024-08-19,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,12379,105,0.00848,2.95,311.28,0,0.0,0.0,Monday
2024-12-04,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2141,52,0.02428,9.93,525.14,1,800.49,1.52,Wednesday
2024-07-24,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9031,97,0.01074,4.19,410.45,0,0.0,0.0,Wednesday
2024-07-23,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4328,85,0.01964,6.51,559.58,1,533.87,0.95,Tuesday
2024-10-11,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10125,129,0.01274,4.63,598.57,0,0.0,0.0,Friday
2024-06-01,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,11738,117,0.00997,3.54,417.4,1,843.0,2.02,Saturday
2024-11-24,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,448,26,0.05792,20.44,532.13,1,707.86,1.33,Sunday
2024-07-06,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",4763,54,0.01134,5.72,310.23,0,0.0,0.0,Saturday
2024-08-17,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",7693,106,0.01378,4.8,509.99,0,0.0,0.0,Saturday
2024-11-16,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,548,38,0.06926,22.19,853.58,1,505.84,0.59,Saturday
2024-04-26,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1244,88,0.07074,15.41,1359.77,4,2453.58,1.8,Friday
2024-01-16,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3600,233,0.06471,5.99,1396.97,10,6152.27,4.4,Tuesday
2024-07-14,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,867,37,0.04266,16.59,616.33,1,613.17,0.99,Sunday
2024-11-22,GG-SRC-003,GOOGLE,Search,Clics,Intención: como perder peso en casa,383,28,0.07299,16.92,476.39,1,674.93,1.42,Friday
2024-03-24,FB-CVR-002,FB,Conversion,Compras,Lookalike 3% suscriptores activos,1334,64,0.04795,10.24,665.53,2,379.49,0.57,Sunday
2024-09-05,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,565,62,0.10958,18.59,1156.55,3,2526.66,2.18,Thursday
2024-10-02,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,15550,185,0.0119,3.93,730.34,0,0.0,0.0,Wednesday
2024-09-18,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,19923,200,0.01004,3.5,702.63,2,1151.91,1.64,Wednesday
2024-12-13,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,597,26,0.04353,20.33,543.9,0,0.0,0.0,Friday
2024-01-03,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4080,185,0.04534,7.94,1472.98,5,3726.82,2.53,Wednesday
2024-03-14,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,3135,122,0.03891,10.34,1270.88,3,1555.43,1.22,Thursday
2024-12-28,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,457,18,0.03934,17.55,332.56,0,0.0,0.0,Saturday
2024-02-10,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2056,92,0.04474,11.9,1099.48,8,4878.87,4.44,Saturday
2024-06-03,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1998,123,0.06153,12.44,1535.82,6,4507.76,2.94,Monday
2024-11-21,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,6473,141,0.02178,6.13,867.7,2,1331.99,1.54,Thursday
2024-01-14,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,500,49,0.09794,16.33,810.1,4,1982.89,2.45,Sunday
2024-11-04,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,844,57,0.06752,16.41,948.22,2,1583.78,1.67,Monday
2024-12-22,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,5799,49,0.00845,4.99,247.26,0,0.0,0.0,Sunday
2024-07-03,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,423,29,0.0685,15.32,446.99,0,0.0,0.0,Wednesday
2024-03-09,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,611,43,0.07037,16.76,729.42,1,362.2,0.5,Saturday
2024-07-13,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5143,68,0.01322,5.95,408.17,0,0.0,0.0,Saturday
2024-11-12,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,12921,150,0.01161,2.91,439.7,0,0.0,0.0,Tuesday
2024-07-27,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,386,21,0.05433,20.31,436.6,0,0.0,0.0,Saturday
2024-04-03,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2476,119,0.04805,13.73,1641.28,8,6289.18,3.83,Wednesday
2024-03-11,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",4445,102,0.02294,6.6,675.24,1,912.4,1.35,Monday
2024-03-22,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,5751,149,0.02591,5.51,822.75,3,1845.64,2.24,Friday
2024-09-16,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9055,155,0.01712,4.77,744.25,0,0.0,0.0,Monday
2024-03-19,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3627,116,0.03198,7.8,908.19,2,1052.18,1.16,Tuesday
2024-06-17,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,16831,176,0.01046,3.28,579.19,1,674.14,1.16,Monday
2024-07-20,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4671,92,0.0197,5.44,504.74,1,733.46,1.45,Saturday
2024-08-24,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4086,68,0.01664,8.79,601.61,1,771.29,1.28,Saturday
2024-04-15,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5915,150,0.02536,5.53,829.91,2,1171.95,1.41,Monday
2024-01-10,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4190,283,0.06754,5.66,1606.15,11,5986.98,3.73,Wednesday
2024-04-03,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,665,63,0.09464,15.04,958.72,4,2875.53,3.0,Wednesday
2024-05-21,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,16600,195,0.01175,3.43,671.67,1,706.28,1.05,Tuesday
2024-12-24,FB-CON-002,Facebook,Consideracion,,,4173,74,,6.12,453.73,0,0.0,0.0,Tuesday
2024-08-30,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,6325,98,0.01549,4.9,482.58,0,0.0,0.0,Friday
2024-12-03,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18383,109,0.00593,2.82,309.69,0,0.0,0.0,Tuesday
2024-07-28,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,15074,82,0.00544,3.17,260.21,0,0.0,0.0,Sunday
2024-08-05,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,926,38,0.04101,18.19,695.21,1,634.85,0.91,Monday
2024-04-22,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8392,213,0.02538,3.67,781.18,1,406.38,0.52,Monday
